"learn_num","learn_title","learn_teacher","image_link","learn_link","price","sale_price"
996,"파이썬(Python) 기초부터 실무까지 part.5","유용한IT학습","https://cdn.inflearn.com/public/courses/328055/cover/abb4e04f-4f5c-47b9-bfaf-4684117733b7/328055-eng.png","https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EA%B8%B0%EC%B4%88%EB%B6%80%ED%84%B0-%EC%8B%A4%EB%AC%B4%EA%B9%8C%EC%A7%80-5",5170,51700
997,"파이썬(Python) 기초부터 실무까지 part.4","유용한IT학습","https://cdn.inflearn.com/public/courses/328054/cover/0aa0cabe-3285-42a4-b663-1d5a90ebbae9/328054-eng.png","https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EA%B8%B0%EC%B4%88%EB%B6%80%ED%84%B0-%EC%8B%A4%EB%AC%B4%EA%B9%8C%EC%A7%80-4",5170,51700
998,"Cinema 4D R23으로 시작하는 3D 그래픽 입문 Part.2 Modeling","유용한IT학습","https://cdn.inflearn.com/public/courses/328053/cover/11727d87-e198-45cf-a57e-8bb37fb10acc/328053-eng.png","https://www.inflearn.com/course/%EC%8B%9C%EB%84%A4%EB%A7%88-%EA%B7%B8%EB%9E%98%ED%94%BD-%EC%9E%85%EB%AC%B8-2",3850,38500
999,"파이썬(Python) 기초부터 실무까지 part.3","유용한IT학습","https://cdn.inflearn.com/public/courses/328052/cover/656611f2-07c6-4cd3-abcb-6390335bde62/328052-eng.png","https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EA%B8%B0%EC%B4%88%EB%B6%80%ED%84%B0-%EC%8B%A4%EB%AC%B4%EA%B9%8C%EC%A7%80-3",6490,64900
1000,"노션(Notion) 데이터베이스 - 중급편","유용한IT학습","https://cdn.inflearn.com/public/courses/328039/cover/8418f5cb-f890-432a-ae5a-d19cb0b1c162/328039-eng.png","https://www.inflearn.com/course/%EB%85%B8%EC%85%98-%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4-%EC%A4%91%EA%B8%89",4180,41800
1001,"AutoCAD 2022 2D 제대로 활용하기","유용한IT학습","https://cdn.inflearn.com/public/courses/328037/cover/7f9de4ea-086e-429b-b5c7-f0ca7218059c/328037-eng.png","https://www.inflearn.com/course/%EC%98%A4%ED%86%A0%EC%BA%90%EB%93%9C-2022-%ED%99%9C%EC%9A%A9",3520,35200
1002,"Data Scientist(데이터 사이언티스트) 전문가 실무과정 Part.5 데이터 분석 및 시각화","유용한IT학습","https://cdn.inflearn.com/public/courses/328030/cover/78feed70-5484-4a6c-b449-44b29af3cf8c/328030-eng.png","https://www.inflearn.com/course/%EB%8D%B0%EC%9D%B4%ED%84%B0-%EC%82%AC%EC%9D%B4%EC%96%B8%ED%8B%B0%EC%8A%A4%ED%8A%B8-%EC%A0%84%EB%AC%B8%EA%B0%80-5",5390,53900
1003,"Data Scientist(데이터 사이언티스트) 전문가 실무과정 Part.4 데이터 탐색(R) 분석","유용한IT학습","https://cdn.inflearn.com/public/courses/328029/cover/e7e37df9-4b4d-4fcc-aa22-ffa76933fced/328029-eng.png","https://www.inflearn.com/course/%EB%8D%B0%EC%9D%B4%ED%84%B0-%EC%82%AC%EC%9D%B4%EC%96%B8%ED%8B%B0%EC%8A%A4%ED%8A%B8-%EC%A0%84%EB%AC%B8%EA%B0%80-4",6160,61600
1004,"단어로 배우는 중국어 회화! [무료강의]","하루배움 중국어","https://cdn.inflearn.com/public/courses/328024/cover/9e99a022-2e5f-4f60-89e6-b820aa06680d/328024-eng.png","https://www.inflearn.com/course/%EB%8B%A8%EC%96%B4%EB%A1%9C-%EB%B0%B0%EC%9A%B0%EB%8A%94-%EC%A4%91%EA%B5%AD%EC%96%B4-%ED%9A%8C%ED%99%94",-1,0
1005,"오픈 소스 자바스크립트 React 프로그래밍 입문 Part.2","유용한IT학습","https://cdn.inflearn.com/public/courses/328021/cover/d2cd7bec-a069-4bbd-a425-ac41c32a9f74/328021-eng.png","https://www.inflearn.com/course/%EC%98%A4%ED%94%88%EC%86%8C%EC%8A%A4-%EB%A6%AC%EC%95%A1%ED%8A%B8-%EC%9E%85%EB%AC%B8-2",2970,29700
1006,"오픈 소스 자바스크립트 React 프로그래밍 입문 Part.1","유용한IT학습","https://cdn.inflearn.com/public/courses/328018/cover/fb6c713e-bbfb-4dca-b50f-e71f97cbd313/328018-eng.png","https://www.inflearn.com/course/%EC%98%A4%ED%94%88%EC%86%8C%EC%8A%A4-%EB%A6%AC%EC%95%A1%ED%8A%B8-%EC%9E%85%EB%AC%B8-1",3850,38500
1007,"컴퓨터 과학적 사고와 프로그래밍 입문","마소캠퍼스","https://cdn.inflearn.com/public/courses/327976/cover/b6451b4c-7c9f-4d01-99b5-5a9288054bd9/327976-eng.png","https://www.inflearn.com/course/%EC%BB%B4%ED%93%A8%ED%84%B0-%EA%B3%BC%ED%95%99%EC%A0%81-%EC%82%AC%EA%B3%A0",34650,49500
1008,"자바스크립트+jQuery 기초부터 실무까지 : 고급 Part.1","유용한IT학습","https://cdn.inflearn.com/public/courses/327862/cover/51678e81-5f38-4c9c-8a46-9c5274f83ef0/327862-eng.png","https://www.inflearn.com/course/%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-%EC%A0%9C%EC%9D%B4%EC%BF%BC%EB%A6%AC-%EA%B3%A0%EA%B8%89-1",4290,42900
1009,"업무 자동화하기 Level 2 - Power Automate","오마스","https://cdn.inflearn.com/public/courses/326741/cover/e54e88e5-6fff-4565-a659-9920b2334f94","https://www.inflearn.com/course/%EC%97%85%EB%AC%B4-%EC%9E%90%EB%8F%99%ED%99%94-2",23100,33000
1010,"Sean Tracy의 영화(영상) 제작준비과정과 프로덕션 과정에 필수적인 어플","스킬업라이브","https://cdn.inflearn.com/public/courses/326685/cover/55bacd70-8fc2-433d-8c25-b8fabb553f5e","https://www.inflearn.com/course/%EC%98%81%ED%99%94-%ED%94%84%EB%A1%9C%EB%8D%95%EC%85%98-%EC%96%B4%ED%94%8C",15400,22000
1011,"정보처리기사 실기 (2020 개정) 제대로 배우기 Part.2","유용한IT학습","https://cdn.inflearn.com/public/courses/326662/cover/cb37e444-9221-4d3a-9196-0a26d979a027/326662-eng.png","https://www.inflearn.com/course/%EC%A0%95%EB%B3%B4%EC%B2%98%EB%A6%AC%EA%B8%B0%EC%82%AC-%EC%8B%A4%EA%B8%B0-2",2640,26400
1012,"씨리얼 토스 - 시험장에서 100% 통하는 Lv. 7+ 공략 STEP2(16-30강)","다름에듀","https://cdn.inflearn.com/public/courses/326660/cover/ba413f2e-edd2-4f69-a3b1-b92ba81e1c3d","https://www.inflearn.com/course/%EC%94%A8%EB%A6%AC%EC%96%BC-%ED%86%A0%EC%8A%A4-%EC%A4%91%EA%B8%89-2",23100,33000
1013,"씨리얼 토스 - 시험장에서 100% 통하는 Lv. 7+ 공략 STEP1(01-15강)","다름에듀","https://cdn.inflearn.com/public/courses/326658/cover/d20e3330-de7b-4148-a342-1d900c7a1860","https://www.inflearn.com/course/%EC%94%A8%EB%A6%AC%EC%96%BC-%ED%86%A0%EC%8A%A4-%EC%A4%91%EA%B8%89-1",23100,33000
1014,"정보처리기사 필기 - 제1과목 소프트웨어 설계 (2020 개정)","유용한IT학습","https://cdn.inflearn.com/public/courses/326652/cover/bc9978c1-fa1d-4285-a7cb-4fd4aabaa008/326652-eng.png","https://www.inflearn.com/course/%EC%A0%95%EB%B3%B4%EC%B2%98%EB%A6%AC%EA%B8%B0%EC%82%AC-%ED%95%84%EA%B8%B0-1",2200,22000
1015,"온국민 클레이튼 표준 토큰 빠르게 만들기","코사트","https://cdn.inflearn.com/public/courses/326593/cover/906cc3d7-604f-451b-8b70-899020f7e388","https://www.inflearn.com/course/%ED%81%B4%EB%A0%88%EC%9D%B4%ED%8A%BC-%ED%91%9C%EC%A4%80%ED%86%A0%ED%81%B0",-1,0
1016,"오프 카메라 플래시 사용에 대한 궁극적인 가이드 <사진강의>","스킬업라이브","https://cdn.inflearn.com/public/courses/326581/cover/3f15796b-303f-4e90-9f79-f63266433e84","https://www.inflearn.com/course/%EC%98%A4%ED%94%84-%EC%B9%B4%EB%A9%94%EB%9D%BC-%ED%94%8C%EB%9E%98%EC%8B%9C",46200,66000
1017,"언리얼 핵앤슬래쉬 게임 만들기","코사트","https://cdn.inflearn.com/public/courses/326569/cover/c59a0531-d102-4f30-bc86-c9eeb37dff8d","https://www.inflearn.com/course/%EC%96%B8%EB%A6%AC%EC%96%BC-%ED%95%B5%EC%95%A4%EC%8A%AC%EB%9E%98%EC%89%AC-%EA%B2%8C%EC%9E%84",38500,55000
1018,"자바스크립트 입문자를 위한 강의","JeongTaeHyun","https://cdn.inflearn.com/public/courses/326561/cover/77b01d30-3e19-4314-ad6e-4f9282ebfe8a","https://www.inflearn.com/course/%EC%9E%90%EB%B0%94%EC%8A%A4%ED%81%AC%EB%A6%BD%ED%8A%B8-%EC%9E%85%EB%AC%B8-%EA%B0%95%EC%9D%98",19250,27500
1019,"더 나은 사진가가 되는 방법 part 1 <사진강의>","스킬업라이브","https://cdn.inflearn.com/public/courses/326534/cover/06887b44-39fc-40bb-8861-60971de8457f","https://www.inflearn.com/course/%EC%82%AC%EC%A7%84%EA%B0%80-1",24640,35200
1020,"씨리얼 토익 - 시험장에서 100% 통하는 900점 LC 공략","다름에듀","https://cdn.inflearn.com/public/courses/326509/cover/04122215-ddbf-4938-9b55-4c5d68278adb","https://www.inflearn.com/course/%EC%94%A8%EB%A6%AC%EC%96%BC-%ED%86%A0%EC%9D%B5-lc-900",23100,33000
1021,"씨리얼 오픽 - 난이도 3&4 실전 테스트","다름에듀","https://cdn.inflearn.com/public/courses/326451/cover/dbad6cd2-3625-4a13-b0be-fdcb6ce65f0c","https://www.inflearn.com/course/%EC%94%A8%EB%A6%AC%EC%96%BC-%EC%98%A4%ED%94%BD-%EC%8B%A4%EC%A0%84%ED%85%8C%EC%8A%A4%ED%8A%B8-1",23100,33000
1022,"씨리얼 오픽 - 이슈주제 STEP 1(01~15강)","다름에듀","https://cdn.inflearn.com/public/courses/326440/cover/f56e70f1-bdf2-4e92-a213-6f71ec243179","https://www.inflearn.com/course/%EC%94%A8%EB%A6%AC%EC%96%BC-%EC%98%A4%ED%94%BD-%EC%9D%B4%EC%8A%88%EC%A3%BC%EC%A0%9C-1",23100,33000
1023,"파이썬 무료 강의 (활용편3) - 웹 스크래핑 (5시간)","나도코딩","https://cdn.inflearn.com/public/course-326271-cover/80dda0ba-4cd2-42da-846b-e4b6f511864e","https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%9B%B9-%EC%8A%A4%ED%81%AC%EB%9E%98%ED%95%91",-1,0
1024,"유니티와 C#으로 배우는 카타나제로스타일 게임만들기 (기본편)","코사트","https://cdn.inflearn.com/public/courses/326221/cover/9c6fa4f9-6222-4439-9417-6c944da99cb2","https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%EC%B9%B4%ED%83%80%EB%82%98%EC%A0%9C%EB%A1%9C",38500,55000
1025,"VR, AR 기초 이론과 시장 분석","유용한IT학습","https://cdn.inflearn.com/public/course-326197-cover/6145e1fa-598d-4ce2-b996-37a96926384d","https://www.inflearn.com/course/vr-ar-%EA%B8%B0%EC%B4%88%EC%9D%B4%EB%A1%A0",5280,52800
1026,"하루 1시간. 쿠팡파트너스로 매일 치맥값정도는 벌기_직장인 부업 투잡","wickedmandoo","https://cdn.inflearn.com/public/course-326149-cover/350513bb-3bec-481b-8a43-4d17a32bab59","https://www.inflearn.com/course/%EC%BF%A0%ED%8C%A1%ED%8C%8C%ED%8A%B8%EB%84%88%EC%8A%A4-%EC%A0%9C%ED%9C%B4%EB%A7%88%EC%BC%80%ED%8C%85",38500,55000
1027,"Microsoft 365 관리자 기본 교육 (완전 초보도 OK, 누구나 할 수 있다!!)","오마스","https://cdn.inflearn.com/public/course-326129-cover/cc5c66da-3f4a-485d-bb3e-1d72f6652c4c","https://www.inflearn.com/course/microsoft365-%EA%B4%80%EB%A6%AC%EC%9E%90",23100,33000
1028,"PHP 8, 새로운 기능 살펴보기","정상우","https://cdn.inflearn.com/public/course-326005-cover/4798b800-4e94-4294-88cc-dfd485547b97","https://www.inflearn.com/course/php8-new-features",-1,0
1029,"[전자책 100PAGE]아직도 구매대행만 하니?! 구매대행과 병행수입을 한번에!  무재고.무배송.  스마트 스토어로 월 200벌기! 부업 투잡","wickedmandoo","https://cdn.inflearn.com/public/course-326002-cover/dbd6cfc1-4481-461b-b0ce-2c0d62066cd5","https://www.inflearn.com/course/%EC%8A%A4%EB%A7%88%ED%8A%B8%EC%8A%A4%ED%86%A0%EC%96%B4-%EC%9B%94200-pdf",16940,24200
1030,"공무원의 글쓰기 - 최강 시간 절약 꽁수","김지형","https://cdn.inflearn.com/public/course-325939-cover/262e9a85-cb68-489d-922d-189b8e7dc82b","https://www.inflearn.com/course/%EA%B3%B5%EB%AC%B4%EC%9B%90-%EA%B8%80%EC%93%B0%EA%B8%B0",22330,31900
1031,"Project 2013을 활용한 프로젝트 관리 실무","오피스튜터","https://cdn.inflearn.com/public/course-325913-cover/5b00862e-8ec3-4be8-9a77-6300cda5e672","https://www.inflearn.com/course/%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8-%EA%B4%80%EB%A6%AC-%EC%8B%A4%EB%AC%B4-2013",385000,550000
1032,"쉽고 빠르게 익히는 OneNote 2013","오피스튜터","https://cdn.inflearn.com/public/course-325899-cover/1392f3a8-8ca8-4b52-bc90-5c614b6b882b","https://www.inflearn.com/course/%EC%98%A4%ED%94%BC%EC%8A%A4%ED%8A%9C%ED%84%B0-%EC%9B%90%EB%85%B8%ED%8A%B8-2013",38500,55000
1033,"쉽고 빠르게 익히는 OneNote 2016","오피스튜터","https://cdn.inflearn.com/public/course-325898-cover/2d072b50-8f62-4ad2-bda6-a4f01f2a7ddd","https://www.inflearn.com/course/%EC%98%A4%ED%94%BC%EC%8A%A4%ED%8A%9C%ED%84%B0-%EC%9B%90%EB%85%B8%ED%8A%B8-2016",38500,55000
1034,"PowerPoint 2013 프레젠테이션 슬라이드 디자인하기","오피스튜터","https://cdn.inflearn.com/public/course-325847-cover/096ccbc3-d7d9-46bc-a64d-39fa0163874e","https://www.inflearn.com/course/%ED%8C%8C%EC%9B%8C%ED%8F%AC%EC%9D%B8%ED%8A%B8-2013-%EB%94%94%EC%9E%90%EC%9D%B8",23100,33000
1035,"가볍게 따라하는 Excel 2013 찾기/참조 함수","오피스튜터","https://cdn.inflearn.com/public/course-325840-cover/753fadb7-95ae-4bd8-8cd5-4909616117ac","https://www.inflearn.com/course/%EC%97%91%EC%85%80-2013-%EC%B0%BE%EA%B8%B0-%EC%B0%B8%EC%A1%B0-%ED%95%A8%EC%88%98",30800,44000
1036,"가볍게 따라하는 Excel 2013 데이터 조정 및 가공","오피스튜터","https://cdn.inflearn.com/public/course-325838-cover/bca277be-d654-4d06-8fce-d87f6167a356","https://www.inflearn.com/course/%EC%97%91%EC%85%80-2013-%EB%8D%B0%EC%9D%B4%ED%84%B0%EC%A1%B0%EC%A0%95-%EA%B0%80%EA%B3%B5",30800,44000
1037,"파이썬 웹서비스API 실전 프로젝트 - 돈 버는 디지털마케팅","노마드크리에이터","https://cdn.inflearn.com/public/course-325823-cover/1695c7e7-f5c0-451b-a83a-4271fa02ebe3","https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%9B%B9%EC%84%9C%EB%B9%84%EC%8A%A4-%EB%94%94%EC%A7%80%ED%84%B8%EB%A7%88%EC%BC%80%ED%8C%85",26950,38500
1038,"쉽고 빠르게 익히는 Excel 2013","오피스튜터","https://cdn.inflearn.com/public/course-325812-cover/04f289ca-b5f9-4a37-89fa-493e9156c5a5","https://www.inflearn.com/course/%EC%98%A4%ED%94%BC%EC%8A%A4%ED%8A%9C%ED%84%B0-%EC%97%91%EC%85%80-2013",38500,55000
1039,"쉽고 빠르게 익히는 Excel 2016","오피스튜터","https://cdn.inflearn.com/public/course-325811-cover/da2d58c8-6208-4d58-b775-7be311c901dc","https://www.inflearn.com/course/%EC%98%A4%ED%94%BC%EC%8A%A4%ED%8A%9C%ED%84%B0-%EC%97%91%EC%85%80-2016",53900,77000
1040,"실용적인 웹 프로그래밍","설리번 프로젝트","https://cdn.inflearn.com/public/course-325803-cover/41972399-0918-493c-98e6-0e2552525894","https://www.inflearn.com/course/%EC%8B%A4%EC%9A%A9%EC%A0%81%EC%9D%B8-%EC%9B%B9-%ED%94%84%EB%A1%9C%EA%B7%B8%EB%9E%98%EB%B0%8D",-1,0
1041,"쉽고 빠르게 익히는 Excel 파워 피벗 & 데이터 모델링","오피스튜터","https://cdn.inflearn.com/public/course-325741-cover/bec55708-732a-478c-9420-5c4fb948f17d","https://www.inflearn.com/course/%EC%97%91%EC%85%80-%ED%8C%8C%EC%9B%8C%ED%94%BC%EB%B2%97-%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%AA%A8%EB%8D%B8%EB%A7%81",38500,55000
1042,"홍정모의 실리콘밸리 도전기","PP TREE","https://cdn.inflearn.com/public/course-325722-cover/6e20c9bd-70de-41cc-9eda-d48e0df7058c","https://www.inflearn.com/course/%ED%99%8D%EC%A0%95%EB%AA%A8-%EC%8B%A4%EB%A6%AC%EC%BD%98%EB%B0%B8%EB%A6%AC-%EC%B7%A8%EC%97%85",-1,0
1043,"Cinema4D_ 운동화 모델링","맨땅","https://cdn.inflearn.com/public/course-325673-cover/8162c609-1243-47b2-8ec3-aae995510aee","https://www.inflearn.com/course/%EC%8B%9C%ED%8F%AC%EB%94%94-%ED%8F%B4%EB%A6%AC%EA%B3%A4-%EC%9A%B4%EB%8F%99%ED%99%94-%EB%AA%A8%EB%8D%B8%EB%A7%81",-1,0
1044,"한글 보고서 꾸미기에 유용한 꿀팁","김경자","https://cdn.inflearn.com/public/course-325639-cover/eaa37dfe-5d1a-41db-90f6-06b5a26e054d","https://www.inflearn.com/course/%ED%95%9C%EA%B8%80-%ED%95%9C%EC%BB%B4-%EB%AC%B8%EC%84%9C-%EB%B3%B4%EA%B3%A0%EC%84%9C-%EC%9E%91%EC%84%B1",23100,33000
1045,"유니티 프로그래머 현업자의 기본 스킬들","ttok14","https://cdn.inflearn.com/public/course-325581-cover/a33912f3-f8ba-4eac-b109-19c7754306b8","https://www.inflearn.com/course/%EC%9C%A0%EB%8B%88%ED%8B%B0-%EA%B2%8C%EC%9E%84%EA%B0%9C%EB%B0%9C-%ED%98%84%EC%97%85-%EC%8A%A4%ED%82%AC",7700,11000
1046,"MSSQL Server 2016 기반의 데이터베이스 입문에서 활용까지 Part.1","유용한IT학습","https://cdn.inflearn.com/public/course-325520-cover/c939cb2a-46e0-459b-8799-73e819ebb81b","https://www.inflearn.com/course/mssql-%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4-%ED%8C%8C%ED%8A%B81",7480,74800
1047,"슬기로운 재택근무를 위한 MS Teams 활용법","오마스","https://cdn.inflearn.com/public/course-325509-cover/3247cb79-84bb-40a2-9314-7536fc4b2ca6","https://www.inflearn.com/course/%EC%9E%AC%ED%83%9D%EA%B7%BC%EB%AC%B4-ms-teams-%ED%99%9C%EC%9A%A9",7700,11000
1048,"핸즈온 머신러닝 2","Haesun Park","https://cdn.inflearn.com/public/course-325478-cover/45870197-1e36-43ee-9a11-513f3063a672","https://www.inflearn.com/course/%ED%95%B8%EC%A6%88%EC%98%A8-%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D",-1,0
1049,"파이썬 웹 개발(Flask, SQLAlchemy 이용)","최광성","https://cdn.inflearn.com/public/courses/325473/course_cover/9e642c14-5104-4163-9fb6-30526dbbbbcb/python-flask-webdev-eng.png","https://www.inflearn.com/course/%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%9B%B9%EA%B0%9C%EB%B0%9C-%ED%94%8C%EB%9D%BC%EC%8A%A4%ED%81%AC",15400,22000
1050,"[직딩꿀템] 일이 풀리는 비즈니스 이메일 골든 룰","멀티캠퍼스","https://cdn.inflearn.com/public/courses/325456/course_cover/3c33fcc1-8294-4e11-9365-beb4165a948c/mulcam-worksmart-businessmail-2-eng.png","https://www.inflearn.com/course/%EC%A7%81%EB%94%A9%EA%BF%80%ED%85%9C-%EB%B9%84%EC%A6%88%EB%8B%88%EC%8A%A4-%EC%9D%B4%EB%A9%94%EC%9D%BC",65450,93500
1051,"[직딩꿀템] 검색해도 찾기 힘든 꼭 필요한 엑셀 함수","멀티캠퍼스","https://cdn.inflearn.com/public/course-325455-cover/d230c830-0516-4878-ac04-43fd193fd293","https://www.inflearn.com/course/%EC%A7%81%EB%94%A9%EA%BF%80%ED%85%9C-%EC%97%91%EC%85%80-%ED%95%A8%EC%88%98",53900,77000
1052,"[직딩꿀템] 직장인 Office 응급키트! PowerPoint 기능 제대로 알고 쓰기","멀티캠퍼스","https://cdn.inflearn.com/public/course-325453-cover/2ad227fe-607e-4fb3-864d-813b8aaea5fc","https://www.inflearn.com/course/%EC%A7%81%EB%94%A9%EA%BF%80%ED%85%9C-%ED%8C%8C%EC%9B%8C%ED%8F%AC%EC%9D%B8%ED%8A%B8-%EA%B8%B0%EB%8A%A5-%EC%9E%85%EB%AC%B8",53900,77000
1053,"[원포인트 MBA] 서울대 이경미 교수의 마케팅 실전전략","멀티캠퍼스","https://cdn.inflearn.com/public/courses/325442/course_cover/2ef692ce-4772-43e4-bf16-44b2da88bd61/mulcam-mba-lgm-eng.png","https://www.inflearn.com/course/%EC%9B%90%ED%8F%AC%EC%9D%B8%ED%8A%B8-mba-%EB%A7%88%EC%BC%80%ED%8C%85%EC%A0%84%EB%9E%B5",84700,121000
1054,"[직딩꿀템] 따라하면 만렙찍는 이지쌤의 PPT 만능 스킬","멀티캠퍼스","https://cdn.inflearn.com/public/courses/325438/course_cover/a5c39054-8eeb-4a98-a6c7-64830eabdf6e/mulcam-ppttechnique-eng.png","https://www.inflearn.com/course/%EC%A7%81%EB%94%A9%EA%BF%80%ED%85%9C-ppt-%EC%8A%A4%ED%82%AC",69300,99000
1055,"[직딩꿀템] 직장인 Office 응급키트! Word 기능 제대로 알고 쓰기","멀티캠퍼스","https://cdn.inflearn.com/public/courses/325435/course_cover/84de85ef-4a01-46fe-85d0-bacacfa95625/mulcam-wordbasic-eng.png","https://www.inflearn.com/course/%EC%A7%81%EB%94%A9%EA%BF%80%ED%85%9C-%EC%9B%8C%EB%93%9C-%EA%B8%B0%EB%B3%B8",53900,77000
1056,"[원포인트 MBA] 고려대 김태규 교수의 HR전략과 조직관리","멀티캠퍼스","https://cdn.inflearn.com/public/courses/325430/course_cover/a09edeed-2105-4352-a623-3715bc559129/mulcam-mba-ktg-eng.png","https://www.inflearn.com/course/%EC%9B%90%ED%8F%AC%EC%9D%B8%ED%8A%B8-mba-hr%EC%A0%84%EB%9E%B5-%EC%A1%B0%EC%A7%81%EA%B4%80%EB%A6%AC",84700,121000
1057,"마케터를 위한 SQL","최광성","https://cdn.inflearn.com/public/courses/325334/course_cover/284056f3-9730-4943-8fe0-dd3c807896b6/marketer-sql-eng.png","https://www.inflearn.com/course/%EB%A7%88%EC%BC%80%ED%84%B0%EB%A5%BC-%EC%9C%84%ED%95%9C-sql",23100,33000
1058,"Teams 라이브 이벤트로 온라인 방송/교육/세미나하기","오마스","https://cdn.inflearn.com/public/courses/325304/course_cover/f427459e-9484-431e-bd56-36c95c5ec187/omas-teams.jpg","https://www.inflearn.com/course/teams-%EB%9D%BC%EC%9D%B4%EB%B8%8C%EC%9D%B4%EB%B2%A4%ED%8A%B8-%EC%98%A8%EB%9D%BC%EC%9D%B8%EB%B0%A9%EC%86%A1-%EA%B5%90%EC%9C%A1-%EC%84%B8%EB%AF%B8%EB%82%98%ED%95%98%EA%B8%B0",7700,11000
1059,"[OpenCV] 파이썬 딥러닝 영상처리 프로젝트 2 - 불량사과를 찾아라!","노마드크리에이터","https://cdn.inflearn.com/public/courses/325290/course_cover/0f6dc5fe-e6e6-414a-af6d-10f589e50788/openCV-dnn2-rotten-apple-eng.jpg","https://www.inflearn.com/course/%EB%94%A5%EB%9F%AC%EB%8B%9D-%ED%8C%8C%EC%9D%B4%EC%8D%AC-%EC%98%81%EC%83%81%EC%B2%98%EB%A6%AC-%EB%B6%88%EB%9F%89%EC%82%AC%EA%B3%BC",53900,77000
1060,"[R로 하는] 머신러닝을 위한 통계학 기초","코코","https://cdn.inflearn.com/public/courses/325155/course_cover/d8120723-26f7-4fcc-a25c-a99eef4ea0f6/machine-learning-statistics-r-eng.png","https://www.inflearn.com/course/%EB%A8%B8%EC%8B%A0%EB%9F%AC%EB%8B%9D-%ED%86%B5%EA%B3%84%ED%95%99-%EA%B8%B0%EC%B4%88-r",34650,49500
1061,"글쓰기 입문부터 출간까지 - 하루만에 끝내는 글쓰기 강좌","도란","https://cdn.inflearn.com/public/course-325130-cover/d19f761e-bcb0-4e42-a3ad-040ef49d7fda","https://www.inflearn.com/course/%ED%95%98%EB%A3%A8%EB%A7%8C%EC%97%90-%EB%81%9D%EB%82%B4%EB%8A%94-%EA%B8%80%EC%93%B0%EA%B8%B0-%EC%9E%85%EB%AC%B8-%EC%B6%9C%EA%B0%84-%EA%B0%95%EC%A2%8C",23100,33000
1062,"플러터와 장고로 1시간만에 퀴즈 앱/서버 만들기 [무작정 풀스택]","권태뽕","https://cdn.inflearn.com/public/courses/325095/course_cover/75f893a3-d50a-4f83-824e-5e18be7d364b/ktp-flutter-django-quiz.png","https://www.inflearn.com/course/%ED%94%8C%EB%9F%AC%ED%84%B0-%EC%9E%A5%EA%B3%A0-%ED%80%B4%EC%A6%88%EC%95%B1-%EC%84%9C%EB%B2%84-%ED%92%80%EC%8A%A4%ED%83%9D",-1,0
1063,"퍼스널 브랜딩을 위한 글쓰기 비법-무자본 무스펙이면 충분한! 나만의 콘텐츠 10분 안에 만들기!","작가 글리쌤 ","https://cdn.inflearn.com/public/courses/325071/course_cover/826a1067-fd59-433e-a46a-29416c0a6bfb/glee-write.jpg","https://www.inflearn.com/course/%ED%8D%BC%EC%8A%A4%EB%84%90%EB%B8%8C%EB%9E%9C%EB%94%A9-%EA%B8%80%EC%93%B0%EA%B8%B0-%EB%82%98%EB%A7%8C%EC%9D%98-%EC%BD%98%ED%85%90%EC%B8%A0-%EC%A0%9C%EC%9E%91",34650,49500
1064,"비개발자를 위한 RPA 강의 (UiPath 기본편)","코코아소프트","https://cdn.inflearn.com/public/course-325042-cover/b27ca076-e031-4810-a661-ba1421177323","https://www.inflearn.com/course/%EB%94%B0%EB%9D%BC%ED%95%98%EB%A9%B0-%EB%B0%B0%EC%9A%B0%EB%8A%94-rpa-uipath-%EA%B8%B0%EB%B3%B8",-1,0
1065,"[R] KOSPI/KOSDAQ 전 종목 데이터 수집 및 관리","코코","https://cdn.inflearn.com/public/courses/324972/course_cover/36468a43-de3b-461b-af55-f3c7b0e51637/kospi-kosdaq-data-eng-1.png","https://www.inflearn.com/course/r-%EC%BD%94%EC%8A%A4%ED%94%BC-%EC%BD%94%EC%8A%A4%EB%8B%A5-%EB%8D%B0%EC%9D%B4%ED%84%B0-%EC%88%98%EC%A7%91",38500,55000
1066,"스마트워크를 위한 맞춤 프로그램, OneNote (전자 필기장)","오마스","https://cdn.inflearn.com/public/courses/324931/course_cover/b3971402-3601-4a54-bf47-2dc3df24405a/omas-onenote.jpg","https://www.inflearn.com/course/%EC%8A%A4%EB%A7%88%ED%8A%B8%EC%9B%8C%ED%81%AC-OneNote",7700,11000
